43829.0,43829.000023148146,1,1832000,1840000,USB,1,0,0,0,1
43829.00208333333,43829.00210648148,1,3565000,3573000,USB,1,0,0,0,1
43829.004166666666,43829.00418981481,1,7066000,7074000,USB,1,0,0,0,1
43829.00625,43829.006273148145,1,10128000,10136000,USB,1,0,0,0,1
43829.00833333333,43829.008356481485,1,1832000,1840000,USB,1,0,0,0,1
43829.010416666664,43829.01043981482,1,3565000,3573000,USB,1,0,0,0,1
43829.0125,43829.01252314815,1,7066000,7074000,USB,1,0,0,0,1
43829.01458333333,43829.01460648148,1,10128000,10136000,USB,1,0,0,0,1
43829.01666666667,43829.016689814816,1,1832000,1840000,USB,1,0,0,0,1
43829.01875,43829.01877314815,1,3565000,3573000,USB,1,0,0,0,1
43829.020833333336,43829.02085648148,1,7066000,7074000,USB,1,0,0,0,1
43829.02291666667,43829.022939814815,1,10128000,10136000,USB,1,0,0,0,1
43829.025,43829.02502314815,1,1832000,1840000,USB,1,0,0,0,1
43829.027083333334,43829.02710648148,1,3565000,3573000,USB,1,0,0,0,1
43829.02916666667,43829.02918981481,1,7066000,7074000,USB,1,0,0,0,1
43829.03125,43829.031273148146,1,10128000,10136000,USB,1,0,0,0,1
43829.03333333333,43829.03335648148,1,1832000,1840000,USB,1,0,0,0,1
43829.035416666666,43829.03543981481,1,3565000,3573000,USB,1,0,0,0,1
43829.0375,43829.037523148145,1,7066000,7074000,USB,1,0,0,0,1
43829.03958333333,43829.039606481485,1,10128000,10136000,USB,1,0,0,0,1
43829.041666666664,43829.04168981482,1,1832000,1840000,USB,1,0,0,0,1
43829.04375,43829.04377314815,1,3565000,3573000,USB,1,0,0,0,1
43829.04583333333,43829.04585648148,1,7066000,7074000,USB,1,0,0,0,1
43829.04791666667,43829.047939814816,1,10128000,10136000,USB,1,0,0,0,1
43829.05,43829.05002314815,1,1832000,1840000,USB,1,0,0,0,1
43829.052083333336,43829.05210648148,1,3565000,3573000,USB,1,0,0,0,1
43829.05416666667,43829.054189814815,1,7066000,7074000,USB,1,0,0,0,1
43829.05625,43829.05627314815,1,10128000,10136000,USB,1,0,0,0,1
43829.058333333334,43829.05835648148,1,1832000,1840000,USB,1,0,0,0,1
43829.06041666667,43829.06043981481,1,3565000,3573000,USB,1,0,0,0,1
43829.0625,43829.062523148146,1,7066000,7074000,USB,1,0,0,0,1
43829.06458333333,43829.06460648148,1,10128000,10136000,USB,1,0,0,0,1
43829.066666666666,43829.06668981481,1,1832000,1840000,USB,1,0,0,0,1
43829.06875,43829.068773148145,1,3565000,3573000,USB,1,0,0,0,1
43829.07083333333,43829.070856481485,1,7066000,7074000,USB,1,0,0,0,1
43829.072916666664,43829.07293981482,1,10128000,10136000,USB,1,0,0,0,1
43829.075,43829.07502314815,1,1832000,1840000,USB,1,0,0,0,1
43829.07708333333,43829.07710648148,1,3565000,3573000,USB,1,0,0,0,1
43829.07916666667,43829.079189814816,1,7066000,7074000,USB,1,0,0,0,1
43829.08125,43829.08127314815,1,10128000,10136000,USB,1,0,0,0,1
43829.083333333336,43829.08335648148,1,1832000,1840000,USB,1,0,0,0,1
43829.08541666667,43829.085439814815,1,3565000,3573000,USB,1,0,0,0,1
43829.0875,43829.08752314815,1,7066000,7074000,USB,1,0,0,0,1
43829.089583333334,43829.08960648148,1,10128000,10136000,USB,1,0,0,0,1
43829.09166666667,43829.09168981481,1,1832000,1840000,USB,1,0,0,0,1
43829.09375,43829.093773148146,1,3565000,3573000,USB,1,0,0,0,1
43829.09583333333,43829.09585648148,1,7066000,7074000,USB,1,0,0,0,1
43829.097916666666,43829.09793981481,1,10128000,10136000,USB,1,0,0,0,1
43829.1,43829.100023148145,1,1832000,1840000,USB,1,0,0,0,1
43829.10208333333,43829.102106481485,1,3565000,3573000,USB,1,0,0,0,1
43829.104166666664,43829.10418981482,1,7066000,7074000,USB,1,0,0,0,1
43829.10625,43829.10627314815,1,10128000,10136000,USB,1,0,0,0,1
43829.10833333333,43829.10835648148,1,1832000,1840000,USB,1,0,0,0,1
43829.11041666667,43829.110439814816,1,3565000,3573000,USB,1,0,0,0,1
43829.1125,43829.11252314815,1,7066000,7074000,USB,1,0,0,0,1
43829.114583333336,43829.11460648148,1,10128000,10136000,USB,1,0,0,0,1
43829.11666666667,43829.116689814815,1,1832000,1840000,USB,1,0,0,0,1
43829.11875,43829.11877314815,1,3565000,3573000,USB,1,0,0,0,1
43829.120833333334,43829.12085648148,1,7066000,7074000,USB,1,0,0,0,1
43829.12291666667,43829.12293981481,1,10128000,10136000,USB,1,0,0,0,1
43829.125,43829.125023148146,1,1832000,1840000,USB,1,0,0,0,1
43829.12708333333,43829.12710648148,1,3565000,3573000,USB,1,0,0,0,1
43829.129166666666,43829.12918981481,1,7066000,7074000,USB,1,0,0,0,1
43829.13125,43829.131273148145,1,10128000,10136000,USB,1,0,0,0,1
43829.13333333333,43829.133356481485,1,1832000,1840000,USB,1,0,0,0,1
43829.135416666664,43829.13543981482,1,3565000,3573000,USB,1,0,0,0,1
43829.1375,43829.13752314815,1,7066000,7074000,USB,1,0,0,0,1
43829.13958333333,43829.13960648148,1,10128000,10136000,USB,1,0,0,0,1
43829.14166666667,43829.141689814816,1,1832000,1840000,USB,1,0,0,0,1
43829.14375,43829.14377314815,1,3565000,3573000,USB,1,0,0,0,1
43829.145833333336,43829.14585648148,1,7066000,7074000,USB,1,0,0,0,1
43829.14791666667,43829.147939814815,1,10128000,10136000,USB,1,0,0,0,1
43829.15,43829.15002314815,1,1832000,1840000,USB,1,0,0,0,1
